tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,fBodyGyro-min()-X,fBodyGyro-min()-Y,fBodyGyro-min()-Z,fBodyGyro-meanFreq()-X,fBodyGyro-meanFreq()-Y,fBodyGyro-meanFreq()-Z,"angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",Activity
0.27541742,-0.015811163,-0.10400489,-0.99113826,-0.99053809,-0.99768166,0.28076994,0.021039549,0.17105185,-0.67535516,0.19619078,-0.19157391,4
0.27667412,-0.017101324,-0.10670654,-0.99887299,-0.99768673,-0.99923975,0.026298468,-0.5320055,0.38307952,-0.6750111,0.19576742,-0.19207377,4
0.27741453,-0.017033282,-0.10391689,-0.99855189,-0.9962236,-0.99791742,0.080856144,-0.35002334,0.67670155,-0.67388888,0.19570378,-0.19299698,4
0.27275345,-0.016909915,-0.10173711,-0.9978857,-0.99735542,-0.99990266,0.31984413,-0.11845128,0.47533845,-0.67209155,0.19549993,-0.19452728,4
0.27599668,-0.016006596,-0.10915785,-0.90774371,-0.98102472,-0.77262789,0.17772002,0.00581487,0.23149389,-0.67022328,0.19539397,-0.19605901,4
0.2267335,-0.013992354,-0.031452189,-0.95049051,-0.99019014,-0.91702687,0.012220078,-1,1,-0.9054687,0.13579619,-0.038731905,4
0.2866837,-0.029421402,-0.096086897,-0.92722055,-0.81532019,-0.98485756,-0.05323519,-0.14190947,-0.19775118,-0.87621085,0.1314381,-0.065379285,4
0.2781328,-0.022245142,-0.091972894,-0.95518365,-0.91739158,-0.98858098,-0.084550465,-0.35117766,-0.09284792,-0.86749072,0.13729872,-0.06942202,4
0.27538919,-0.016534529,-0.094477012,-0.99176581,-0.99548684,-0.98237579,-0.006234464,-0.45432794,0.086393565,-0.86055535,0.13911807,-0.074021167,4
0.27621307,-0.011417698,-0.10489915,-0.99331171,-0.99379512,-0.99555409,0.075678288,-0.26055588,0.12038383,-0.85615669,0.13864723,-0.077740335,4
0.27327735,-0.015805323,-0.098811139,-0.99873924,-0.99608293,-0.99379087,0.11550639,-0.3265323,0.061970495,-0.85629708,0.13658155,-0.078599948,4
0.27692421,-0.019853157,-0.10818051,-0.99670274,-0.99905516,-0.99633385,0.14178377,-0.32266146,0.11091063,-0.85384179,0.13607134,-0.080741793,4
0.28104762,-0.019459482,-0.11392169,-0.99756962,-0.99683834,-0.99537602,0.13537379,-0.093507928,0.57291678,-0.85280422,0.13716114,-0.081063753,4
0.27669861,-0.018468244,-0.10928755,-0.99862892,-0.99660967,-0.99632275,0.23853407,-0.42887877,0.15635357,-0.85403678,0.13819207,-0.079625145,4
0.27440303,-0.015236556,-0.10234245,-0.99755023,-0.99385234,-0.99614674,0.074524849,-0.081620323,-0.031416796,-0.85426571,0.1384803,-0.07930943,4
0.27933494,-0.018053878,-0.10789642,-0.99742843,-0.99829349,-0.99855469,0.24783987,-0.20936494,0.08900685,-0.85255684,0.13786079,-0.08093846,4
0.27859135,-0.019895775,-0.10462836,-0.99950252,-0.99831201,-0.99796779,0.19577087,-0.12943046,0.1624534,-0.85187765,0.13836214,-0.081238735,4
0.27627619,-0.018740774,-0.10075941,-0.99946838,-0.99186276,-0.99830947,0.12235901,0.080963878,0.31864435,-0.84994433,0.1395128,-0.082217139,4
0.2755594,-0.019626385,-0.10285389,-0.99906406,-0.99681891,-0.99924402,0.12401083,-0.18663372,0.2756674,-0.84661683,0.14031564,-0.084451767,4
0.27466396,-0.01815704,-0.10561108,-0.99849543,-0.99716236,-0.99509542,0.43858262,0.069644246,0.37666477,-0.84405866,0.14126579,-0.086012544,4
0.28388428,-0.00973563,-0.10728439,-0.89885159,-0.94100509,-0.76349945,0.85479432,0.26382073,0.8173932,-0.84345925,0.14153485,-0.086356105,4
0.26553411,0.000519764,-0.091863914,-0.98564433,-0.86532044,-0.94233622,-0.024456963,-0.049251836,-0.19806496,0.46280117,0.44558156,-0.75000181,6
0.21117632,-0.003245878,-0.092835028,-0.9992631,-0.90182744,-0.95071919,-0.39759422,-0.15307738,0.014602408,0.46935836,0.43417596,-0.762944,6
0.21678202,-0.007833825,-0.099018545,-0.99249235,-0.95841862,-0.97839883,0.30333387,-0.07591199,0.021684112,0.48456593,0.42861576,-0.77155037,6
0.23423544,-0.010038625,-0.099004522,-0.99598062,-0.99650797,-0.98932692,0.44751645,-0.18046281,0.14983311,0.50048788,0.42377574,-0.77921502,6
0.28252739,-0.019318715,-0.11133673,-0.99304348,-0.99280552,-0.99662699,-0.098326595,-0.55165263,0.37529136,0.50955678,0.42088897,-0.78354817,6
0.2725225,-0.018280898,-0.10833458,-0.99678129,-0.99030502,-0.9978835,-0.27016243,-0.39753935,0.25575717,0.50918784,0.4217875,-0.78257225,6
0.23968367,-0.009178919,-0.099236682,-0.99542489,-0.9896397,-0.99509408,0.046162741,-0.2563207,0.30585771,0.51128056,0.42185917,-0.7827974,6
0.29232758,-0.020606629,-0.11549711,-0.99707615,-0.99101872,-0.99747538,-0.082771844,-0.49094135,0.14695967,0.51847113,0.41909134,-0.78661663,6
0.2707045,-0.016944527,-0.11062757,-0.99775503,-0.99373389,-0.9978423,-0.27181735,-0.48304534,0.15449933,0.51614436,0.42063197,-0.78472573,6
0.25947524,-0.014652592,-0.10461921,-0.99935737,-0.9933409,-0.99855336,-0.21207477,-0.51132347,0.15822601,0.51818955,0.42068764,-0.78493715,6
0.30672257,-0.023221196,-0.11019666,-0.99772403,-0.99071235,-0.99836823,-0.14346423,-0.37323936,0.1950945,0.52117678,0.41992483,-0.78610254,6
0.26955442,-0.014947147,-0.10242563,-0.99946496,-0.99620955,-0.99740532,-0.1315386,-0.45151009,0.24803314,0.515896,0.42160641,-0.78369022,6
0.29303988,-0.022389164,-0.11276111,-0.99785529,-0.99926685,-0.99712386,-0.23492698,-0.65553656,0.21098446,0.51679177,0.42066869,-0.78477379,6
0.27809365,-0.019109997,-0.111255,-0.99489536,-0.98743941,-0.99487665,-0.20366506,-0.48792916,0.24224918,0.51342652,0.42292376,-0.78200157,6
0.23536355,-0.009171121,-0.10032735,-0.99389429,-0.99055672,-0.99474172,-0.075414639,-0.51236538,0.26065472,0.51467448,0.42365129,-0.78142304,6
0.29370266,-0.02080138,-0.11235857,-0.99540906,-0.99890796,-0.99724407,-0.063730119,-0.39511155,0.31280443,0.52285692,0.42086814,-0.78533768,6
0.28170638,-0.017459737,-0.11020434,-0.99884822,-0.99031497,-0.999525,-0.14380938,-0.47747372,0.22737458,0.52019746,0.42216797,-0.78366949,6
0.29191753,-0.020918946,-0.11266466,-0.99933779,-0.99840601,-0.99425723,-0.28215972,-0.590644,0.2980868,0.51825246,0.42295601,-0.78261029,6
0.2847796,-0.018820608,-0.10934629,-0.99712572,-0.99905041,-0.99602902,-0.31217029,-0.67713966,0.42647759,0.51440925,0.42469801,-0.78031063,6
0.30609286,-0.051117616,-0.16400991,-0.93667538,-0.95759519,-0.95242815,-0.11829127,0.13414055,-0.049520291,0.47122602,0.41181423,-0.78599433,6
0.30832808,0.0055018,-0.093847092,-0.9693496,-0.92555614,-0.96391512,-0.002043237,-0.083211445,0.00075113,0.47088765,0.43511285,-0.7623036,6
0.22460194,-0.009790881,-0.094104986,-0.97171956,-0.99024103,-0.99250952,0.008703038,-0.21815445,-0.00641703,0.46218963,0.42360935,-0.77212364,6
0.29290301,-0.010333357,-0.10763435,-0.98370903,-0.98471813,-0.99509564,-0.20811336,-0.59676138,0.14962914,0.47261459,0.41954325,-0.7784568,6
0.31765866,-0.018781346,-0.11153228,-0.99898902,-0.99492011,-0.99364276,-0.30183522,-0.53019575,0.35698562,0.46832636,0.4172485,-0.77988318,6
0.26885606,-0.0071542,-0.097671495,-0.99747323,-0.99953471,-0.99857747,-0.31855001,-0.67145383,0.15942083,0.46078066,0.41652456,-0.7789596,6
0.28470019,-0.009423318,-0.10278972,-0.99779242,-0.98487468,-0.99821034,-0.32403167,-0.53283502,0.35505576,0.46266328,0.41177924,-0.7841657,6
0.26839248,-0.012718982,-0.10717881,-0.9978791,-0.99658569,-0.99405481,0.13034526,0.11064017,0.34026277,0.46128035,0.40813957,-0.78751732,6
0.2803122,-0.01864366,-0.11094902,-0.99807015,-0.99555454,-0.99847132,-0.021513484,-0.41444984,0.1730028,0.46232368,0.40652528,-0.78937939,6
0.32335463,-0.028580335,-0.117399,-0.99551499,-0.97956241,-0.99895947,0.062554085,-0.098808499,0.060514303,0.4602394,0.40798656,-0.78743256,6
0.26129094,-0.009441731,-0.1043404,-0.99221489,-0.98396177,-0.99840196,-0.2907997,-0.50536985,0.13712902,0.45184026,0.411474,-0.78194901,6
0.21116954,0.003511806,-0.09131309,-0.99410678,-0.96861186,-0.99368388,-0.21408901,-0.53809629,0.12767111,0.45742329,0.40730055,-0.78746699,6
0.26842959,-0.014374819,-0.10443913,-0.99801846,-0.99936574,-0.996878,-0.57510705,-0.95221299,0.075280399,0.47184783,0.39933602,-0.79873226,6
0.276461,-0.016329353,-0.10640485,-0.99953661,-0.99819,-0.99159754,0.12005408,-0.033605609,0.42994338,0.47422765,0.39782341,-0.80076767,6
0.2474114,-0.00902891,-0.099013562,-0.99088126,-0.98061311,-0.99844404,0.3820373,0.11038042,0.30174662,0.47478079,0.39692023,-0.8017968,6
0.2889568,-0.021767059,-0.11397839,-0.99582248,-0.98988534,-0.99422982,-0.24115892,-0.51782083,0.2566573,0.48088738,0.39389844,-0.80611688,6
0.24935913,-0.035030772,-0.1762376,-0.6747644,-0.87241945,-0.98175323,0.25769329,-0.39512845,-0.51068583,-0.81876262,0.021538038,0.12432667,1
0.23814427,-0.02961091,-0.10663443,-0.91714488,-0.90952582,-0.9547583,-0.20301976,-0.21653497,-0.34161188,-0.81374353,0.02992052,0.13440357,1
0.2908432,-0.015318684,-0.16351444,-0.89708055,-0.80528296,-0.81022592,-0.049718369,-0.067705674,-0.27122973,-0.80400585,0.025924595,0.1400003,1
0.28170417,-0.007715645,-0.17143402,-0.8600708,-0.89923383,-0.66216712,-0.16435558,-0.15767786,0.004272946,-0.78165747,0.01618824,0.15243695,1
0.25177661,-0.034931263,-0.062054202,-0.98184429,-0.83797177,-0.9151428,-0.37251727,-0.13270235,-0.41774342,-0.7701695,0.013633361,0.16039138,1
0.31066827,-0.007800488,-0.075986474,-0.90444497,-0.95703671,-0.73899176,-0.16027364,-0.1154346,-0.046564444,-0.78035205,0.020656427,0.15631572,1
0.26191506,-0.005350321,-0.099738976,-0.9406798,-0.63370033,-0.97265727,-0.23582075,0.042911605,-0.35762608,-0.78986127,0.024051495,0.15054209,1
0.28955288,-0.048710557,-0.068145532,-0.88550007,-0.95935849,-0.9434212,-0.32623118,-0.20837612,-0.40668821,-0.79843995,0.023261561,0.14295323,1
0.36710204,-0.028736337,-0.13982957,-0.95966381,-0.77407177,-0.94106767,-0.24874833,-0.011852767,-0.32481417,-0.80611674,0.024912805,0.13758669,1
0.23814735,-0.01212192,-0.1324343,-0.99649428,-0.81195286,-0.82612551,-0.40309235,-0.15980752,-0.18523029,-0.80650672,0.026578065,0.13832905,1
0.23307797,-0.013312519,-0.072428204,-0.99113539,-0.99564818,-0.87424984,-0.36365961,-0.21639589,-0.20667857,-0.80851719,0.028761876,0.13802044,1
0.31202003,0.003966617,-0.10661048,-0.92018407,-0.89567021,-0.88021608,-0.35679072,-0.18269435,-0.17132677,-0.80324095,0.026457872,0.14096932,1
0.21512194,-0.047054191,-0.14940088,-0.82381373,-0.99558349,-0.75535637,-0.11490705,-0.29081018,-0.19655012,-0.80677394,0.015693797,0.1304445,1
0.31634897,-0.051397213,-0.069656476,-0.90578896,-0.93339729,-0.93212,-0.20925127,-0.27272003,-0.36905818,-0.80589429,0.021455844,0.13545041,1
0.36498286,-0.027755937,-0.11883841,-0.97326287,-0.84069905,-0.93487969,-0.31627961,-0.18219336,-0.35402188,-0.81531429,0.023212485,0.12858272,1
0.22783383,0.004681602,-0.13100462,-0.98586714,-0.95272762,-0.8179877,-0.38099852,-0.22413601,-0.31604091,-0.81975559,0.024214128,0.12545291,1
0.25743736,-0.007809431,-0.063160464,-0.91404524,-0.93021905,-0.93987022,-0.25885414,-0.10918378,-0.27040993,-0.81333133,0.021431497,0.12901199,1
0.335972,-0.011390522,-0.11315742,-0.91441043,-0.90401543,-0.89747996,-0.032374859,-0.11439904,-0.23942213,-0.81317669,0.021466762,0.12917252,1
0.20855568,-0.022771107,-0.14187034,-0.98423449,-0.9633612,-0.98592169,-0.40366895,-0.25496926,-0.3462878,-0.81723368,0.025772453,0.12873715,1
0.26618628,-0.028412448,-0.1218973,-0.96082331,-0.97822164,-0.93098356,-0.064884238,-0.24981997,-0.2657003,-0.81196852,0.025334998,0.1329257,1
0.34022175,-0.011153995,-0.16626557,-0.96159973,-0.65102356,-0.94694469,-0.23301978,-0.053516134,-0.34229843,-0.7966757,0.018116835,0.14101947,1
0.19788464,-0.014342052,-0.099408803,-0.92557411,-0.97741972,-0.67595187,-0.30280115,-0.31540451,-0.095126431,-0.78495792,0.015026583,0.14887979,1
0.29326107,-0.023525038,-0.032613441,-0.93393491,-0.93233707,-0.93252881,-0.13182062,-0.23792238,-0.39364431,-0.79180986,0.018789861,0.1456076,1
0.35773162,-0.006218062,-0.1149487,-0.9131264,-0.96789861,-0.86590357,-0.11650552,-0.16091584,-0.21143694,-0.80534253,0.024319013,0.13784991,1
0.2410969,-0.018605399,-0.12388778,-0.99728311,-0.51031284,-0.77586442,-0.34670799,0.051472846,-0.18942798,-0.80837682,0.026823569,0.13692408,1
0.33835299,-0.015129677,-0.11329693,-0.92342993,-0.61379626,-0.91831367,-0.16987018,0.1880634,-0.089175247,-0.807597,0.030574978,0.13986924,3
0.26253047,0.021230462,-0.15251046,-0.73878527,-0.84427073,-0.82662521,-0.099499707,-0.12636156,-0.081976576,-0.80593322,0.027720148,0.13951865,3
0.21720576,-0.021365921,-0.12269343,-0.8906369,-0.68196957,-0.81842694,-0.49397979,-0.088850196,-0.24887326,-0.78420596,0.013187641,0.14825581,3
0.3310372,-0.028163599,-0.10412029,-0.91253613,-0.96680649,-0.98088635,-0.17429028,-0.077961311,-0.29748226,-0.78085227,0.01368464,0.1514524,3
0.19731513,-0.019905909,-0.098545304,-0.9614769,-0.74889749,-0.80302927,-0.38564039,0.11889441,-0.10781948,-0.78199673,0.020923827,0.15512539,3
0.354952,-0.016706067,-0.13861595,-0.85245631,-0.85216156,-0.78015748,-0.42632412,0.063109721,0.17742842,-0.77758877,0.025577094,0.16136715,3
0.23085037,-0.018224999,-0.080374497,-0.96721702,-0.89401013,-0.97278863,-0.35098999,0.18052735,0.014065878,-0.77841193,0.023917264,0.15978819,3
0.27116449,-0.054439656,-0.042185692,-0.93279551,-0.98397092,-0.96076053,-0.17644849,0.028611025,-0.35649165,-0.7895844,0.018931525,0.1475739,3
0.35301026,0.017133679,-0.20612567,-0.10862022,-0.96453283,-0.93301112,0.097470537,-0.017739785,-0.098566062,-0.8142926,0.0359165,0.13747233,3
0.25840063,-0.039324378,-0.16478914,-0.8970576,-0.95220635,-0.94787039,-0.49227175,-0.007950988,-0.28245698,-0.7854217,0.027284177,0.1560018,3
0.25221082,-0.001125804,-0.14778644,-0.68010331,-0.79072403,-0.90974237,-0.19204213,0.13514335,-0.15511529,-0.76196314,0.022009269,0.17196095,3
0.32048637,0.019740832,-0.13942966,-0.96327752,-0.72299539,-0.97541838,-0.40422825,0.064133732,-0.38144383,-0.74430684,0.015444382,0.18254996,3
0.13001261,-0.041204077,-0.024071054,-0.86450515,-0.80846545,-0.90235896,-0.37923528,-0.051810342,-0.51240702,-0.73447142,0.009416115,0.18710634,3
0.40172628,-0.020436641,-0.095194999,-0.92783281,-0.7479889,-0.92055425,-0.17917694,0.20730048,-0.1629505,-0.75093411,0.018912362,0.17911721,3
0.37389275,0.006855097,-0.21801924,-0.94384227,-0.57608519,-0.93465796,-0.098263403,0.30804494,-0.10393368,-0.76143004,0.020087129,0.17134933,3
0.41664588,-0.038868915,-0.13192968,-0.81434903,-0.98950532,-0.86784818,-0.08817416,-0.12912764,-0.26185833,-0.7781574,0.012073054,0.15264332,3
0.36171205,-0.02072938,-0.1406377,-0.91669097,-0.91760123,-0.84477256,-0.25668426,0.057192665,-0.24861639,-0.79063965,0.022275869,0.14882064,3
0.087568143,-0.029017929,-0.13566659,-0.89242625,-0.72895611,-0.86814407,-0.36660511,0.12041065,-0.14444233,-0.78402215,0.021290415,0.15368077,3
0.39632643,-0.027872292,-0.14876148,-0.92436926,-0.92666492,-0.63194115,-0.38193234,0.17692037,-0.051025678,-0.76869619,0.018959525,0.16484036,3
0.3452716,-0.009615876,-0.078882878,-0.9520312,-0.56926689,-0.87116932,-0.49562275,0.06269207,-0.19563305,-0.76772005,0.024770694,0.16882714,3
0.12486678,-0.005934898,-0.10611491,-0.96088669,-0.60242644,-0.89820379,-0.55865786,0.010771107,-0.13449894,-0.77435635,0.028445094,0.16544938,3
0.43456771,-0.016323367,-0.13854573,-0.79865682,-0.98077031,-0.71312519,0.027504972,0.27582329,0.12614677,-0.77266307,0.0284555,0.16679483,3
0.36535389,-0.021317081,-0.15973792,-0.93572801,-0.84514821,-0.92781272,-0.34177479,0.13302838,-0.24370485,-0.77286181,0.02655804,0.16566638,3
0.092526775,0.10090367,-0.25602436,-0.60877121,-0.79553048,-0.93241294,0.019830783,-0.44860224,-0.33916709,-0.68239729,0.008823049,0.22797003,2
0.19272627,-0.008342509,-0.11292696,-0.87246415,-0.9746827,-0.9358489,-0.20922753,-0.53223772,-0.46362171,-0.61247179,-0.030590625,0.26218988,2
0.20650757,-0.03924112,-0.10117632,-0.93050553,-0.97200414,-0.90744098,-0.40048182,-0.36920036,-0.36031597,-0.60231142,-0.032139243,0.26941902,2
0.23103896,-0.004444703,-0.082547902,-0.98929644,-0.99758329,-0.95234832,-0.45549525,-0.47243848,-0.18981859,-0.60255177,-0.024386059,0.27360001,2
0.31098575,-0.014431752,-0.097930158,-0.92115384,-0.7549723,-0.99525564,-0.47945131,-0.37217585,-0.57564094,-0.59191696,-0.030463822,0.27864639,2
0.33387446,0.001174167,-0.16863987,-0.94644006,-0.85643112,-0.81316578,-0.57255168,-0.31135635,-0.43480508,-0.5836495,-0.027543499,0.28675659,2
0.29412692,0.036441219,-0.094166237,-0.84380647,-0.8437661,-0.43987592,-0.3555009,-0.38137831,0.16507444,-0.56782289,-0.027565688,0.29909992,2
0.24229811,-0.018850551,-0.028116054,-0.98133711,-0.88574158,-0.93856845,-0.38277625,-0.57424944,-0.46145103,-0.56822943,-0.041916745,0.29087906,2
0.18825276,0.078216468,-0.155644,-0.95697043,-0.96047891,-0.90849641,-0.18001211,-0.29694936,-0.52207597,-0.65387561,0.013875302,0.25206437,2
0.14317638,0.016814016,-0.089419787,-0.87357067,-0.97768522,-0.99461434,-0.047556552,-0.38493556,-0.4409615,-0.61206774,-0.024003839,0.2662896,2
0.24930629,-0.057274685,-0.10484961,-0.91677347,-0.94025557,-0.89860833,-0.5233352,-0.46464462,-0.26484195,-0.59628713,-0.042994427,0.26765678,2
0.25969449,-0.02098832,-0.12466786,-0.95570639,-0.95639738,-0.9579106,-0.57196894,-0.59122891,-0.52733816,-0.59826991,-0.032315244,0.27254383,2
0.25424296,-0.014432997,-0.099862429,-0.90303215,-0.94689937,-0.8615638,-0.38903487,-0.51312975,-0.43821597,-0.58823261,-0.035517792,0.27868686,2
0.30022975,-0.048069405,-0.19716094,-0.99517269,-0.954285,-0.86905827,-0.61794854,-0.39004701,-0.50341829,-0.57629649,-0.040070425,0.28553827,2
0.35308502,-0.007143822,-0.18415205,-0.88804331,-0.88225215,-0.93781475,-0.55879667,-0.26985368,-0.65265421,-0.554881,-0.036196286,0.30463124,2
0.38234622,-0.013127117,-0.052534935,-0.98566025,-0.86400424,-0.95460968,-0.40660328,-0.47685378,-0.57209176,-0.55456057,-0.042033931,0.30164225,2
0.18141447,0.054531438,-0.14293732,-0.94212553,-0.81456377,-0.975438,-0.34092354,-0.44744074,-0.4870403,-0.62264801,-0.008995668,0.26582358,2
0.34798176,-0.000712886,-0.14588041,-0.94082593,-0.76160582,-0.74901907,-0.067588998,-0.25893665,-0.18254249,-0.57885909,-0.042567668,0.28199953,2
0.32834862,-0.046072875,-0.22322704,-0.91790218,-0.80843164,-0.88061701,-0.28934129,-0.3203955,-0.27668265,-0.57128539,-0.053804678,0.28105933,2
0.27885416,-0.039797513,-0.13051326,-0.88304823,-0.94048216,-0.99358359,-0.18371218,-0.51390229,-0.4590214,-0.5647171,-0.041598897,0.29385506,2
0.24743725,-0.020579844,-0.053085143,-0.97245156,-0.94529984,-0.89085625,-0.37992283,-0.4551778,-0.40934799,-0.56720253,-0.033352695,0.29652235,2
0.23014857,-0.029349477,-0.069226535,-0.91880796,-0.90775397,-0.99647135,-0.4597044,-0.30417407,-0.51462292,-0.58653233,-0.028572736,0.28393839,2
0.20795053,0.00182563,-0.092661143,-0.66603172,-0.9384778,-0.89314987,-0.071863903,-0.52474494,-0.46645619,-0.59770498,-0.023968955,0.27763835,2
0.24743007,-0.003521337,-0.10133753,-0.97494883,-0.85785418,-0.87594906,-0.36341891,-0.3512871,-0.44053019,-0.58873859,-0.031806599,0.28040864,2
0.27183106,-0.021161643,-0.1614166,-0.98416124,-0.89367702,-0.97338211,0.001101641,-0.24403074,-0.001592038,-0.70138276,0.21534322,0.19358364,5
0.26256477,-0.039041682,-0.12043038,-0.97572591,-0.97620677,-0.99963804,0.11642189,-0.19402005,0.18968113,-0.68732158,0.21613044,0.20507001,5
0.26207188,-0.019060246,-0.13515366,-0.99408968,-0.9993897,-0.9889734,-0.36802541,-0.60369873,-0.51024062,-0.67374163,0.22441618,0.2106824,5
0.28641455,0.00082525,-0.10630716,-0.99931039,-0.9845817,-0.99277198,-0.42608387,-0.48659782,-0.34967914,-0.66588218,0.22462888,0.2172386,5
0.28688001,-0.004989101,-0.094813886,-0.98524274,-0.97842538,-0.99623998,-0.16147339,-0.31262925,-0.2531911,-0.67265014,0.21716136,0.21672886,5
0.26686273,-0.029481302,-0.12243044,-0.99480149,-0.99524547,-0.9957493,-0.62428761,-0.58179991,-0.42324723,-0.67898382,0.21336199,0.213987,5
0.26909454,-0.024308035,-0.11999245,-0.99098303,-0.99752516,-0.99353463,-0.28191338,-0.42596349,-0.026690049,-0.67045146,0.21821571,0.21785486,5
0.2870465,-0.009458387,-0.095703047,-0.99276166,-0.99454761,-0.99561155,0.13163535,-0.29477872,0.007919544,-0.66549542,0.22041322,0.22051082,5
0.27944885,-0.020196827,-0.10648623,-0.99930423,-0.99509225,-0.99465569,-0.3775382,-0.1829347,0.1009621,-0.67134942,0.21782793,0.2173661,5
0.26952937,-0.022930147,-0.11668528,-0.99881048,-0.99956217,-0.99673248,-0.30085168,-0.094309258,0.23304543,-0.67099118,0.21902509,0.21684956,5
0.2783294,-0.014612609,-0.10877934,-0.99495456,-0.99504219,-0.99822874,0.076907451,-0.10787873,0.14064975,-0.66716189,0.22115333,0.21860234,5
0.2787874,-0.015617302,-0.10912314,-0.99413352,-0.98771079,-0.99398598,-0.35270313,-0.18031472,0.059520301,-0.66788636,0.22015758,0.21867991,5
0.27270827,-0.017020016,-0.11622266,-0.99175388,-0.99487402,-0.99464607,-0.23206779,-0.24402196,-0.48353123,-0.66793633,0.2192579,0.21925303,5
0.27194436,-0.021023587,-0.11512351,-0.99780622,-0.99114647,-0.98767333,-0.05862739,-0.23011788,-0.077035305,-0.66503886,0.2194394,0.22155356,5
0.27821092,-0.020854712,-0.1033999,-0.99758097,-0.99638918,-0.99863544,-0.13984893,-0.075197544,-0.038940082,-0.66146426,0.22123971,0.22332303,5
0.28462148,-0.012627062,-0.098683152,-0.99860776,-0.99959886,-0.99842389,-0.13498717,-0.27954829,0.18658188,-0.66206407,0.2225672,0.22191209,5
0.28281792,-0.011740481,-0.10393782,-0.99766794,-0.99907202,-0.99644518,-0.19491902,0.18650237,0.50107111,-0.6668678,0.22064014,0.21920379,5
0.27530328,-0.01698728,-0.10599728,-0.99845649,-0.99972703,-0.99923887,-0.16747615,0.020249731,0.35633975,-0.67007362,0.21854492,0.21794759,5
0.27664734,-0.017645708,-0.10659166,-0.9997299,-0.99533706,-0.99908324,-0.13504717,0.13233806,0.2428651,-0.67053567,0.21862735,0.21750411,5
0.28242756,-0.014086896,-0.10517573,-0.99659221,-0.99691401,-0.99885663,0.24046112,0.25696224,0.16457042,-0.67111478,0.21867433,0.21698616,5
0.27756343,-0.017264046,-0.10755436,-0.99760003,-0.99745177,-0.99407453,-0.057852736,-0.076241167,0.34428239,-0.67306286,0.21744739,0.21618914,5
0.27262058,-0.021304886,-0.11661614,-0.9986603,-0.99824633,-0.9982918,-0.085824812,0.038396444,0.20229431,-0.67258343,0.2177865,0.21636024,5
0.27090186,-0.021799138,-0.12067615,-0.99505314,-0.99605262,-0.9963384,0.22403563,0.054122498,0.3855475,-0.66811063,0.21973389,0.21878213,5
0.27614989,-0.017663444,-0.11068698,-0.99826447,-0.99994537,-0.99412075,0.20207169,0.15230371,0.15591997,-0.66303562,0.22141732,0.22188649,5
0.28395398,-0.012655909,-0.095552935,-0.99903683,-0.99067842,-0.9967312,0.22801795,0.080846122,0.14493693,-0.66281699,0.22141223,0.2220732,5
0.28090759,-0.014723865,-0.10336987,-0.99881883,-0.9975187,-0.99496096,0.007766045,-0.0741286,0.22834643,-0.66821944,0.21962634,0.21876442,5
0.2765739,-0.017099441,-0.11534534,-0.99723078,-0.99327335,-0.99607534,-0.11270868,-0.018477601,0.39297007,-0.67057275,0.21853964,0.21753283,5
0.2760113,-0.017832968,-0.10878213,-0.99286923,-0.99976836,-0.99932462,0.33259143,0.056925442,0.34069777,-0.66874889,0.21847837,0.2191018,5
0.26968843,-0.024398226,-0.12200594,-0.99770455,-0.99872716,-0.99742364,0.42358996,-0.23466541,0.11121984,-0.66728948,0.21919838,0.21983501,5
0.31017977,-0.002041162,-0.088091609,-0.96711272,-0.98348487,-0.9784752,-0.070870021,-0.14517528,0.054273817,-0.58107005,0.22963343,0.28349596,5
0.26856146,-0.013281915,-0.10873596,-0.99272979,-0.99659867,-0.97967366,-0.21409346,0.04784366,0.13813259,-0.597355,0.21749527,0.27740351,5
0.28236993,-0.016838341,-0.10609415,-0.99843006,-0.98808124,-0.99224123,-0.41584945,-0.059079696,-0.31537114,-0.59535219,0.21775252,0.27883977,5
0.26824726,-0.035306678,-0.11307738,-0.99718389,-0.98613733,-0.98346455,-0.70055001,-0.16894362,0.064209129,-0.59534637,0.21844804,0.27846915,5
0.2788724,-0.025348261,-0.099752858,-0.99692375,-0.99326609,-0.9893111,-0.35959064,-0.077183686,0.11377129,-0.58958172,0.22559791,0.27905157,5
0.28698726,-0.00943024,-0.09848484,-0.99564067,-0.99730411,-0.99180484,0.01482978,-0.30524308,-0.19978718,-0.59092829,0.22824432,0.27644863,5
0.26928441,-0.019121626,-0.11904448,-0.99750444,-0.99400945,-0.99900152,-0.33291518,0.16701749,-0.27631646,-0.59572563,0.2254262,0.27426278,5
0.27046159,-0.020306788,-0.11408948,-0.99625378,-0.99788123,-0.99443203,-0.14123847,-0.19458331,-0.072610394,-0.59137994,0.22639764,0.27716294,5
0.28499316,-0.011758915,-0.10355561,-0.99633827,-0.99291626,-0.99401668,0.17324068,0.3369117,0.10963589,-0.58852474,0.22745333,0.27882592,5
0.27843243,-0.01757001,-0.11130546,-0.99787656,-0.99457281,-0.9983044,-0.020522379,0.43398615,0.26100585,-0.59162274,0.22529584,0.27760284,5
0.27293064,-0.014323596,-0.1161634,-0.99890347,-0.99812475,-0.99475592,-0.46761942,-0.275927,-0.057120549,-0.59082983,0.22509236,0.27834877,5
